S.No,Date,Item,Season,Amount,Quantity,Order Type,Final Amount
1317,2023-04-19,Full Meals,Summer,120,3,Offline,120
1318,2023-03-23,Mini Meals,Summer,80,1,Offline,80
1319,2023-01-18,Mini Meals,Winter,80,2,Online,130
1320,2023-08-04,Moghlai Biryani,Rainy,349,2,Online,399
1321,2022-01-15,Mini Meals,Winter,80,3,Offline,80
1322,2022-02-19,Mini Meals,Winter,80,1,Online,130
1323,2022-12-21,Fry Piece Biryani,Winter,329,1,Online,379
1324,2022-11-13,Dum Biryani,Winter,299,1,Offline,299
1325,2022-09-01,Paneer Biryani,Rainy,319,2,Offline,319
1326,2022-01-08,Mini Meals,Winter,80,3,Offline,80
1327,2022-08-09,Pot Biryani,Rainy,399,2,Online,449
1328,2023-06-24,Full Meals,Rainy,120,1,Online,170
1329,2022-05-17,Full Meals,Summer,120,1,Online,170
1330,2022-09-23,Moghlai Biryani,Rainy,349,3,Online,399
1331,2022-09-15,Full Meals,Rainy,120,3,Offline,120
1332,2022-08-30,Lollipop Biryani,Rainy,329,2,Offline,329
1333,2022-02-18,Joint Biryani,Winter,349,1,Online,399
1334,2023-07-20,Paneer Biryani,Rainy,319,3,Offline,319
1335,2023-03-14,Dum Biryani,Summer,299,2,Online,349
1336,2022-04-18,Mini Meals,Summer,80,3,Offline,80
1337,2023-06-17,Mini Meals,Rainy,80,1,Offline,80
1338,2022-03-27,Fry Piece Biryani,Summer,329,3,Offline,329
1339,2023-01-02,Full Meals,Winter,120,1,Online,170
1340,2022-12-10,Mini Meals,Winter,80,3,Online,130
1341,2022-05-02,Pot Biryani,Summer,399,3,Offline,399
1342,2022-12-19,Joint Biryani,Winter,349,3,Online,399
1343,2023-07-07,Paneer Biryani,Rainy,319,1,Offline,319
1344,2023-05-10,Joint Biryani,Summer,349,1,Online,399
1345,2022-05-15,Paneer Biryani,Summer,319,1,Offline,319
1346,2022-12-05,Mini Meals,Winter,80,1,Offline,80
1347,2022-12-23,Fry Piece Biryani,Winter,329,2,Online,379
1348,2022-01-19,Mini Meals,Winter,80,3,Offline,80
1349,2022-07-23,Joint Biryani,Rainy,349,1,Online,399
1350,2023-04-29,Lollipop Biryani,Summer,329,3,Online,379
1351,2022-11-04,Pot Biryani,Winter,399,3,Offline,399
1352,2022-08-27,Mini Meals,Rainy,80,2,Offline,80
1353,2022-12-28,Joint Biryani,Winter,349,2,Online,399
1354,2022-06-11,Joint Biryani,Rainy,349,3,Online,399
1355,2022-09-16,Fry Piece Biryani,Rainy,329,2,Offline,329
1356,2023-03-20,Mini Meals,Summer,80,1,Offline,80
1357,2022-12-10,Joint Biryani,Winter,349,3,Offline,349
1358,2022-01-11,Moghlai Biryani,Winter,349,3,Online,399
1359,2023-01-13,Joint Biryani,Winter,349,3,Online,399
1360,2022-04-07,Mini Meals,Summer,80,2,Online,130
1361,2022-07-06,Full Meals,Rainy,120,2,Offline,120
1362,2022-08-17,Dum Biryani,Rainy,299,1,Offline,299
1363,2022-08-24,Full Meals,Rainy,120,1,Offline,120
1364,2022-03-26,Mini Meals,Summer,80,2,Online,130
1365,2023-08-07,Pot Biryani,Rainy,399,3,Online,449
1366,2022-07-01,Pot Biryani,Rainy,399,2,Online,449
1367,2022-09-12,Paneer Biryani,Rainy,319,2,Online,369
1368,2022-02-19,Lollipop Biryani,Winter,329,3,Online,379
1369,2022-07-31,Fry Piece Biryani,Rainy,329,2,Offline,329
1370,2022-04-07,Moghlai Biryani,Summer,349,3,Offline,349
1371,2022-01-02,Lollipop Biryani,Winter,329,3,Online,379
1372,2022-01-05,Mini Meals,Winter,80,2,Online,130
1373,2023-03-21,Paneer Biryani,Summer,319,1,Online,369
1374,2023-08-04,Moghlai Biryani,Rainy,349,3,Offline,349
1375,2022-02-25,Lollipop Biryani,Winter,329,1,Online,379
1376,2023-03-12,Mini Meals,Summer,80,2,Online,130
1377,2023-07-08,Full Meals,Rainy,120,1,Online,170
1378,2023-07-23,Pot Biryani,Rainy,399,1,Online,449
1379,2023-08-14,Joint Biryani,Rainy,349,1,Offline,349
1380,2023-01-30,Dum Biryani,Winter,299,3,Offline,299
1381,2022-03-08,Paneer Biryani,Summer,319,1,Offline,319
1382,2023-05-13,Pot Biryani,Summer,399,3,Online,449
1383,2023-01-10,Paneer Biryani,Winter,319,1,Online,369
1384,2022-03-26,Pot Biryani,Summer,399,1,Offline,399
1385,2023-01-16,Fry Piece Biryani,Winter,329,3,Online,379
1386,2022-03-09,Mini Meals,Summer,80,3,Online,130
1387,2022-04-17,Dum Biryani,Summer,299,1,Online,349
1388,2022-02-05,Mini Meals,Winter,80,3,Online,130
1389,2022-02-12,Full Meals,Winter,120,3,Online,170
1390,2022-03-23,Full Meals,Summer,120,1,Online,170
1391,2022-12-27,Full Meals,Winter,120,2,Online,170
1392,2022-10-03,Pot Biryani,Winter,399,3,Online,449
1393,2022-07-01,Mini Meals,Rainy,80,2,Offline,80
1394,2022-04-16,Joint Biryani,Summer,349,2,Offline,349
1395,2022-06-04,Mini Meals,Rainy,80,3,Online,130
1396,2023-04-29,Joint Biryani,Summer,349,3,Online,399
1397,2022-04-04,Paneer Biryani,Summer,319,2,Online,369
1398,2023-03-09,Paneer Biryani,Summer,319,1,Offline,319
1399,2023-03-31,Mini Meals,Summer,80,3,Offline,80
1400,2023-07-27,Moghlai Biryani,Rainy,349,1,Online,399
1401,2023-05-14,Full Meals,Summer,120,3,Offline,120
1402,2022-02-20,Mini Meals,Winter,80,2,Offline,80
1403,2023-06-16,Full Meals,Rainy,120,1,Offline,120
1404,2022-02-06,Mini Meals,Winter,80,1,Offline,80
1405,2022-12-19,Pot Biryani,Winter,399,3,Offline,399
1406,2023-06-03,Mini Meals,Rainy,80,2,Online,130
1407,2022-09-23,Paneer Biryani,Rainy,319,2,Online,369
1408,2022-02-19,Full Meals,Winter,120,3,Online,170
1409,2023-04-16,Mini Meals,Summer,80,1,Online,130
1410,2022-12-28,Pot Biryani,Winter,399,3,Offline,399
1411,2023-08-04,Joint Biryani,Rainy,349,3,Offline,349
1412,2022-03-29,Fry Piece Biryani,Summer,329,3,Online,379
1413,2023-02-27,Moghlai Biryani,Winter,349,3,Offline,349
1414,2023-02-27,Lollipop Biryani,Winter,329,2,Offline,329
1415,2023-06-05,Full Meals,Rainy,120,1,Offline,120
1416,2023-08-19,Pot Biryani,Rainy,399,3,Offline,399
1417,2022-01-25,Pot Biryani,Winter,399,3,Offline,399
1418,2022-11-17,Paneer Biryani,Winter,319,3,Online,369
1419,2023-01-20,Lollipop Biryani,Winter,329,2,Online,379
1420,2022-04-15,Paneer Biryani,Summer,319,1,Online,369
1421,2022-02-13,Dum Biryani,Winter,299,1,Online,349
1422,2022-09-21,Pot Biryani,Rainy,399,2,Offline,399
1423,2022-01-20,Paneer Biryani,Winter,319,2,Online,369
1424,2022-05-12,Full Meals,Summer,120,2,Online,170
1425,2022-10-09,Joint Biryani,Winter,349,3,Online,399
1426,2023-06-26,Full Meals,Rainy,120,1,Online,170
1427,2022-11-05,Paneer Biryani,Winter,319,2,Offline,319
1428,2023-07-07,Lollipop Biryani,Rainy,329,3,Online,379
1429,2023-01-20,Dum Biryani,Winter,299,3,Online,349
1430,2022-06-28,Mini Meals,Rainy,80,2,Offline,80
1431,2022-01-11,Full Meals,Winter,120,1,Online,170
1432,2022-04-18,Mini Meals,Summer,80,1,Online,130
1433,2022-05-22,Mini Meals,Summer,80,1,Online,130
1434,2022-03-27,Full Meals,Summer,120,1,Online,170
1435,2022-01-30,Full Meals,Winter,120,3,Offline,120
1436,2023-03-11,Lollipop Biryani,Summer,329,1,Online,379
1437,2023-05-11,Moghlai Biryani,Summer,349,2,Offline,349
1438,2022-02-09,Lollipop Biryani,Winter,329,2,Online,379
1439,2023-08-21,Mini Meals,Rainy,80,1,Offline,80
1440,2022-11-19,Full Meals,Winter,120,2,Online,170
1441,2023-05-05,Mini Meals,Summer,80,2,Offline,80
1442,2022-01-10,Full Meals,Winter,120,3,Offline,120
1443,2023-02-01,Mini Meals,Winter,80,1,Online,130
1444,2022-03-21,Dum Biryani,Summer,299,3,Offline,299
1445,2023-06-20,Full Meals,Rainy,120,2,Offline,120
1446,2022-10-13,Mini Meals,Winter,80,2,Online,130
1447,2023-01-04,Joint Biryani,Winter,349,2,Offline,349
1448,2023-04-15,Mini Meals,Summer,80,3,Online,130
1449,2022-11-01,Pot Biryani,Winter,399,3,Online,449
1450,2023-04-29,Pot Biryani,Summer,399,2,Offline,399
1451,2023-03-24,Joint Biryani,Summer,349,3,Online,399
1452,2022-04-08,Joint Biryani,Summer,349,3,Offline,349
1453,2022-11-13,Pot Biryani,Winter,399,1,Online,449
1454,2022-09-06,Lollipop Biryani,Rainy,329,2,Online,379
1455,2023-02-08,Lollipop Biryani,Winter,329,2,Offline,329
1456,2023-01-02,Full Meals,Winter,120,3,Offline,120
1457,2023-08-18,Pot Biryani,Rainy,399,2,Offline,399
1458,2022-05-30,Pot Biryani,Summer,399,2,Online,449
1459,2022-01-28,Moghlai Biryani,Winter,349,1,Offline,349
1460,2023-06-15,Lollipop Biryani,Rainy,329,3,Online,379
1461,2022-03-29,Paneer Biryani,Summer,319,1,Offline,319
1462,2022-05-28,Full Meals,Summer,120,2,Online,170
1463,2023-02-12,Full Meals,Winter,120,1,Offline,120
1464,2023-07-21,Mini Meals,Rainy,80,3,Offline,80
1465,2022-08-17,Pot Biryani,Rainy,399,1,Offline,399
1466,2023-07-04,Full Meals,Rainy,120,1,Offline,120
1467,2023-08-30,Pot Biryani,Rainy,399,2,Online,449
1468,2023-02-12,Joint Biryani,Winter,349,3,Online,399
1469,2023-01-07,Fry Piece Biryani,Winter,329,3,Online,379
1470,2022-04-27,Joint Biryani,Summer,349,3,Offline,349
1471,2023-02-10,Fry Piece Biryani,Winter,329,1,Offline,329
1472,2022-02-26,Joint Biryani,Winter,349,1,Offline,349
1473,2022-04-16,Joint Biryani,Summer,349,3,Offline,349
1474,2022-12-23,Mini Meals,Winter,80,2,Online,130
1475,2022-12-07,Moghlai Biryani,Winter,349,1,Offline,349
1476,2023-06-18,Full Meals,Rainy,120,3,Offline,120
1477,2022-03-22,Moghlai Biryani,Summer,349,2,Online,399
1478,2022-03-02,Fry Piece Biryani,Summer,329,3,Offline,329
1479,2022-04-18,Full Meals,Summer,120,3,Online,170
1480,2023-03-28,Fry Piece Biryani,Summer,329,3,Offline,329
1481,2022-02-07,Pot Biryani,Winter,399,3,Online,449
1482,2022-09-16,Joint Biryani,Rainy,349,2,Online,399
1483,2022-10-12,Pot Biryani,Winter,399,3,Offline,399
1484,2022-10-13,Moghlai Biryani,Winter,349,1,Online,399
1485,2022-12-23,Lollipop Biryani,Winter,329,2,Offline,329
1486,2023-06-13,Lollipop Biryani,Rainy,329,2,Online,379
1487,2022-11-14,Full Meals,Winter,120,2,Online,170
1488,2022-07-13,Pot Biryani,Rainy,399,1,Offline,399
1489,2023-06-29,Full Meals,Rainy,120,3,Online,170
1490,2023-07-05,Mini Meals,Rainy,80,2,Offline,80
1491,2023-04-28,Dum Biryani,Summer,299,3,Offline,299
1492,2023-06-23,Lollipop Biryani,Rainy,329,3,Online,379
1493,2023-07-22,Dum Biryani,Rainy,299,3,Offline,299
1494,2023-03-27,Mini Meals,Summer,80,1,Online,130
1495,2022-12-06,Paneer Biryani,Winter,319,1,Offline,319
1496,2022-12-16,Mini Meals,Winter,80,2,Online,130
1497,2023-05-22,Fry Piece Biryani,Summer,329,3,Offline,329
1498,2023-02-12,Fry Piece Biryani,Winter,329,1,Online,379
1499,2022-03-16,Paneer Biryani,Summer,319,2,Online,369
1500,2022-02-06,Joint Biryani,Winter,349,2,Offline,349
1501,2023-01-25,Full Meals,Winter,120,2,Offline,120
1502,2023-02-26,Moghlai Biryani,Winter,349,3,Online,399
1503,2022-08-18,Full Meals,Rainy,120,2,Offline,120
1504,2023-04-10,Mini Meals,Summer,80,2,Offline,80
1505,2023-06-14,Lollipop Biryani,Rainy,329,1,Online,379
1506,2023-02-28,Lollipop Biryani,Winter,329,2,Online,379
1507,2023-06-23,Joint Biryani,Rainy,349,2,Offline,349
1508,2023-04-04,Mini Meals,Summer,80,1,Offline,80
1509,2023-05-02,Pot Biryani,Summer,399,2,Online,449
1510,2022-01-12,Mini Meals,Winter,80,1,Online,130
1511,2022-07-31,Dum Biryani,Rainy,299,1,Online,349
1512,2022-07-20,Mini Meals,Rainy,80,1,Online,130
1513,2022-12-12,Lollipop Biryani,Winter,329,2,Online,379
1514,2022-07-04,Full Meals,Rainy,120,1,Online,170
1515,2022-07-28,Pot Biryani,Rainy,399,1,Offline,399
1516,2023-08-25,Fry Piece Biryani,Rainy,329,1,Online,379
1517,2023-05-24,Mini Meals,Summer,80,1,Online,130
1518,2023-02-24,Mini Meals,Winter,80,1,Offline,80
1519,2022-11-13,Lollipop Biryani,Winter,329,2,Offline,329
1520,2022-11-07,Full Meals,Winter,120,2,Online,170
1521,2023-01-31,Lollipop Biryani,Winter,329,3,Online,379
1522,2023-02-20,Full Meals,Winter,120,3,Online,170
1523,2023-06-12,Mini Meals,Rainy,80,2,Online,130
1524,2022-06-23,Moghlai Biryani,Rainy,349,2,Online,399
1525,2022-06-03,Lollipop Biryani,Rainy,329,2,Offline,329
1526,2022-04-03,Joint Biryani,Summer,349,2,Offline,349
1527,2022-07-03,Joint Biryani,Rainy,349,3,Online,399
1528,2022-07-02,Mini Meals,Rainy,80,2,Online,130
1529,2023-02-10,Mini Meals,Winter,80,3,Online,130
1530,2023-05-11,Full Meals,Summer,120,2,Offline,120
1531,2022-07-15,Fry Piece Biryani,Rainy,329,1,Online,379
1532,2023-01-13,Full Meals,Winter,120,1,Offline,120
1533,2022-07-23,Fry Piece Biryani,Rainy,329,1,Online,379
1534,2023-07-28,Full Meals,Rainy,120,1,Offline,120
1535,2023-04-09,Joint Biryani,Summer,349,3,Offline,349
1536,2023-03-21,Mini Meals,Summer,80,3,Online,130
1537,2023-06-22,Mini Meals,Rainy,80,1,Offline,80
1538,2022-11-06,Mini Meals,Winter,80,3,Offline,80
1539,2022-11-26,Paneer Biryani,Winter,319,3,Online,369
1540,2022-06-17,Dum Biryani,Rainy,299,2,Offline,299
1541,2023-03-20,Full Meals,Summer,120,1,Online,170
1542,2023-03-16,Lollipop Biryani,Summer,329,2,Online,379
1543,2022-01-11,Fry Piece Biryani,Winter,329,2,Offline,329
1544,2023-04-13,Full Meals,Summer,120,2,Offline,120
1545,2023-02-18,Paneer Biryani,Winter,319,2,Online,369
1546,2022-09-07,Lollipop Biryani,Rainy,329,2,Offline,329
1547,2022-08-18,Fry Piece Biryani,Rainy,329,1,Offline,329
1548,2022-02-08,Mini Meals,Winter,80,3,Online,130
1549,2023-01-10,Full Meals,Winter,120,2,Offline,120
1550,2023-06-09,Joint Biryani,Rainy,349,1,Online,399
1551,2023-05-30,Dum Biryani,Summer,299,3,Online,349
1552,2022-10-24,Mini Meals,Winter,80,3,Offline,80
1553,2023-04-04,Full Meals,Summer,120,1,Online,170
1554,2023-01-05,Full Meals,Winter,120,2,Offline,120
1555,2022-12-22,Joint Biryani,Winter,349,2,Online,399
1556,2022-07-17,Lollipop Biryani,Rainy,329,1,Online,379
1557,2023-08-02,Mini Meals,Rainy,80,2,Offline,80
1558,2022-04-27,Moghlai Biryani,Summer,349,2,Online,399
1559,2022-07-26,Paneer Biryani,Rainy,319,2,Offline,319
1560,2022-08-13,Full Meals,Rainy,120,1,Online,170
1561,2023-06-11,Moghlai Biryani,Rainy,349,2,Offline,349
1562,2022-11-06,Joint Biryani,Winter,349,1,Online,399
1563,2022-09-17,Paneer Biryani,Rainy,319,2,Offline,319
1564,2022-02-12,Joint Biryani,Winter,349,2,Offline,349
1565,2022-07-21,Moghlai Biryani,Rainy,349,3,Offline,349
1566,2022-03-24,Pot Biryani,Summer,399,1,Online,449
1567,2023-06-07,Mini Meals,Rainy,80,3,Offline,80
1568,2022-03-04,Lollipop Biryani,Summer,329,2,Online,379
1569,2022-11-24,Dum Biryani,Winter,299,3,Offline,299
1570,2022-11-08,Mini Meals,Winter,80,1,Online,130
1571,2023-01-06,Full Meals,Winter,120,2,Online,170
1572,2022-01-05,Moghlai Biryani,Winter,349,1,Online,399
1573,2023-03-22,Full Meals,Summer,120,1,Online,170
1574,2023-07-11,Full Meals,Rainy,120,2,Offline,120
1575,2023-03-16,Mini Meals,Summer,80,1,Offline,80
1576,2022-06-30,Full Meals,Rainy,120,2,Online,170
1577,2023-07-11,Joint Biryani,Rainy,349,2,Offline,349
1578,2022-12-22,Dum Biryani,Winter,299,1,Online,349
1579,2023-06-07,Paneer Biryani,Rainy,319,1,Online,369
1580,2022-01-27,Full Meals,Winter,120,1,Online,170
1581,2023-01-15,Mini Meals,Winter,80,1,Offline,80
1582,2022-09-13,Paneer Biryani,Rainy,319,3,Offline,319
1583,2022-12-16,Fry Piece Biryani,Winter,329,1,Online,379
1584,2022-02-26,Pot Biryani,Winter,399,3,Online,449
1585,2022-12-08,Paneer Biryani,Winter,319,1,Online,369
1586,2022-07-06,Moghlai Biryani,Rainy,349,2,Offline,349
1587,2023-06-15,Full Meals,Rainy,120,1,Offline,120
1588,2022-11-10,Paneer Biryani,Winter,319,2,Online,369
1589,2022-10-22,Fry Piece Biryani,Winter,329,3,Online,379
1590,2022-02-28,Joint Biryani,Winter,349,3,Offline,349
1591,2022-10-31,Fry Piece Biryani,Winter,329,2,Online,379
1592,2022-08-20,Lollipop Biryani,Rainy,329,1,Offline,329
1593,2023-07-23,Mini Meals,Rainy,80,2,Offline,80
1594,2022-09-04,Pot Biryani,Rainy,399,2,Online,449
1595,2023-03-06,Fry Piece Biryani,Summer,329,3,Online,379
1596,2023-02-22,Pot Biryani,Winter,399,3,Online,449
1597,2022-07-22,Dum Biryani,Rainy,299,2,Offline,299
1598,2022-09-05,Mini Meals,Rainy,80,3,Offline,80
1599,2023-08-16,Mini Meals,Rainy,80,2,Online,130
1600,2023-02-26,Full Meals,Winter,120,3,Online,170
1601,2022-10-23,Joint Biryani,Winter,349,1,Online,399
1602,2022-10-07,Moghlai Biryani,Winter,349,3,Offline,349
1603,2023-02-18,Mini Meals,Winter,80,1,Online,130
1604,2023-03-28,Dum Biryani,Summer,299,3,Online,349
1605,2023-08-14,Dum Biryani,Rainy,299,3,Online,349
1606,2023-01-17,Full Meals,Winter,120,2,Online,170
1607,2022-02-16,Paneer Biryani,Winter,319,3,Online,369
1608,2023-08-09,Pot Biryani,Rainy,399,2,Online,449
1609,2023-06-03,Mini Meals,Rainy,80,1,Offline,80
1610,2022-04-10,Mini Meals,Summer,80,2,Offline,80
1611,2022-01-17,Lollipop Biryani,Winter,329,2,Online,379
1612,2022-11-11,Full Meals,Winter,120,3,Online,170
1613,2023-06-23,Fry Piece Biryani,Rainy,329,3,Offline,329
1614,2022-07-18,Full Meals,Rainy,120,2,Offline,120
1615,2023-01-05,Fry Piece Biryani,Winter,329,3,Online,379
1616,2023-03-14,Full Meals,Summer,120,3,Online,170
1617,2022-11-11,Joint Biryani,Winter,349,2,Offline,349
1618,2022-12-19,Full Meals,Winter,120,2,Offline,120
1619,2023-05-01,Full Meals,Summer,120,3,Offline,120
1620,2022-05-18,Paneer Biryani,Summer,319,3,Online,369
1621,2022-11-22,Pot Biryani,Winter,399,3,Offline,399
1622,2022-08-03,Fry Piece Biryani,Rainy,329,1,Online,379
1623,2022-06-02,Pot Biryani,Rainy,399,2,Online,449
1624,2023-05-26,Full Meals,Summer,120,2,Online,170
1625,2022-01-15,Dum Biryani,Winter,299,2,Offline,299
1626,2023-07-11,Moghlai Biryani,Rainy,349,1,Offline,349
1627,2022-12-02,Moghlai Biryani,Winter,349,2,Online,399
1628,2022-03-13,Pot Biryani,Summer,399,3,Offline,399
1629,2022-12-16,Full Meals,Winter,120,3,Offline,120
1630,2022-03-29,Dum Biryani,Summer,299,1,Offline,299
1631,2022-12-02,Full Meals,Winter,120,2,Online,170
1632,2022-10-31,Paneer Biryani,Winter,319,2,Online,369
1633,2022-10-14,Dum Biryani,Winter,299,3,Offline,299
1634,2022-07-01,Dum Biryani,Rainy,299,3,Online,349
1635,2022-03-16,Joint Biryani,Summer,349,3,Online,399
1636,2023-07-06,Joint Biryani,Rainy,349,1,Offline,349
1637,2022-03-13,Dum Biryani,Summer,299,1,Online,349
1638,2022-10-07,Lollipop Biryani,Winter,329,3,Online,379
1639,2023-04-19,Joint Biryani,Summer,349,2,Online,399
1640,2022-06-08,Fry Piece Biryani,Rainy,329,1,Offline,329
1641,2022-05-16,Moghlai Biryani,Summer,349,2,Offline,349
1642,2022-04-17,Moghlai Biryani,Summer,349,1,Offline,349
1643,2023-01-22,Moghlai Biryani,Winter,349,2,Online,399
1644,2022-10-12,Fry Piece Biryani,Winter,329,2,Offline,329
1645,2022-09-16,Paneer Biryani,Rainy,319,2,Online,369
1646,2022-04-17,Paneer Biryani,Summer,319,2,Online,369
1647,2023-08-10,Mini Meals,Rainy,80,2,Offline,80
1648,2023-01-16,Fry Piece Biryani,Winter,329,1,Offline,329
1649,2023-04-04,Lollipop Biryani,Summer,329,3,Offline,329
1650,2022-08-27,Mini Meals,Rainy,80,2,Online,130
1651,2023-05-25,Fry Piece Biryani,Summer,329,1,Offline,329
1652,2023-04-06,Dum Biryani,Summer,299,3,Offline,299
1653,2022-05-22,Fry Piece Biryani,Summer,329,3,Offline,329
1654,2022-05-14,Fry Piece Biryani,Summer,329,2,Offline,329
1655,2022-08-05,Lollipop Biryani,Rainy,329,3,Offline,329
1656,2022-04-06,Full Meals,Summer,120,3,Offline,120
1657,2022-09-04,Full Meals,Rainy,120,3,Offline,120
1658,2022-04-27,Fry Piece Biryani,Summer,329,3,Offline,329
1659,2023-01-31,Full Meals,Winter,120,2,Online,170
1660,2022-03-19,Moghlai Biryani,Summer,349,3,Offline,349
1661,2022-02-02,Joint Biryani,Winter,349,2,Offline,349
1662,2022-05-01,Joint Biryani,Summer,349,3,Online,399
1663,2023-08-03,Mini Meals,Rainy,80,1,Online,130
1664,2023-03-01,Mini Meals,Summer,80,1,Offline,80
1665,2022-09-02,Fry Piece Biryani,Rainy,329,2,Offline,329
1666,2023-02-14,Pot Biryani,Winter,399,1,Offline,399
1667,2022-11-27,Paneer Biryani,Winter,319,1,Offline,319
1668,2023-05-31,Pot Biryani,Summer,399,3,Online,449
1669,2022-12-31,Full Meals,Winter,120,1,Offline,120
1670,2022-10-20,Mini Meals,Winter,80,3,Online,130
1671,2023-04-22,Fry Piece Biryani,Summer,329,1,Offline,329
1672,2022-08-19,Mini Meals,Rainy,80,1,Offline,80
1673,2023-06-26,Pot Biryani,Rainy,399,3,Online,449
1674,2022-07-28,Lollipop Biryani,Rainy,329,1,Online,379
1675,2022-01-26,Lollipop Biryani,Winter,329,3,Online,379
1676,2022-09-30,Joint Biryani,Rainy,349,2,Offline,349
1677,2023-06-23,Lollipop Biryani,Rainy,329,2,Online,379
1678,2023-08-05,Mini Meals,Rainy,80,3,Online,130
1679,2023-06-28,Mini Meals,Rainy,80,3,Online,130
1680,2022-03-23,Full Meals,Summer,120,2,Offline,120
1681,2023-06-30,Mini Meals,Rainy,80,3,Offline,80
1682,2022-05-16,Fry Piece Biryani,Summer,329,2,Online,379
1683,2023-04-21,Full Meals,Summer,120,2,Offline,120
1684,2022-04-14,Mini Meals,Summer,80,1,Offline,80
1685,2022-07-15,Fry Piece Biryani,Rainy,329,1,Online,379
1686,2023-01-31,Lollipop Biryani,Winter,329,2,Offline,329
1687,2022-02-28,Mini Meals,Winter,80,3,Online,130
1688,2022-04-07,Joint Biryani,Summer,349,2,Online,399
1689,2023-03-24,Full Meals,Summer,120,2,Offline,120
1690,2023-02-27,Moghlai Biryani,Winter,349,1,Online,399
1691,2023-03-19,Pot Biryani,Summer,399,3,Offline,399
1692,2023-03-03,Lollipop Biryani,Summer,329,2,Online,379
1693,2022-05-12,Paneer Biryani,Summer,319,2,Online,369
1694,2023-01-17,Moghlai Biryani,Winter,349,2,Offline,349
1695,2023-05-20,Pot Biryani,Summer,399,2,Offline,399
1696,2023-07-31,Dum Biryani,Rainy,299,2,Offline,299
1697,2022-06-01,Moghlai Biryani,Rainy,349,3,Online,399
1698,2023-04-04,Lollipop Biryani,Summer,329,3,Offline,329
1699,2022-11-29,Pot Biryani,Winter,399,2,Online,449
1700,2023-06-12,Full Meals,Rainy,120,2,Offline,120
1701,2022-08-27,Full Meals,Rainy,120,2,Online,170
1702,2022-08-25,Mini Meals,Rainy,80,2,Offline,80
1703,2022-06-26,Moghlai Biryani,Rainy,349,1,Online,399
1704,2022-07-09,Paneer Biryani,Rainy,319,1,Offline,319
1705,2023-05-19,Pot Biryani,Summer,399,1,Online,449
1706,2022-08-05,Fry Piece Biryani,Rainy,329,2,Online,379
1707,2023-07-06,Joint Biryani,Rainy,349,3,Online,399
1708,2022-07-10,Joint Biryani,Rainy,349,1,Offline,349
1709,2022-11-18,Full Meals,Winter,120,1,Online,170
1710,2022-09-11,Fry Piece Biryani,Rainy,329,3,Offline,329
1711,2023-08-19,Mini Meals,Rainy,80,1,Offline,80
1712,2022-05-20,Full Meals,Summer,120,2,Online,170
1713,2023-04-25,Moghlai Biryani,Summer,349,3,Offline,349
1714,2022-02-02,Pot Biryani,Winter,399,3,Offline,399
1715,2023-04-23,Full Meals,Summer,120,2,Offline,120
1716,2022-06-11,Dum Biryani,Rainy,299,1,Online,349
1717,2022-05-08,Pot Biryani,Summer,399,1,Online,449
1718,2022-01-02,Pot Biryani,Winter,399,2,Online,449
1719,2023-04-27,Dum Biryani,Summer,299,1,Online,349
1720,2022-04-16,Joint Biryani,Summer,349,1,Offline,349
1721,2022-08-16,Mini Meals,Rainy,80,3,Offline,80
1722,2022-04-11,Full Meals,Summer,120,1,Offline,120
1723,2023-02-28,Moghlai Biryani,Winter,349,2,Online,399
